SUID,annotation name,annotations,Betweenness unDir,Bridging unDir,Centroid unDir,Closeness unDir,Degree unDir,Eccentricity unDir,EigenVector unDir,Ensembl Gene ID,Ensembl Protein ID,Entrez Gene ID,gene name,log score,name,node type,Radiality unDir,RefSeq mRNA ID,RefSeq Protein ID,score,selected,shared name,Stress unDir,Synonym,Uniprot ID
1323,a,GO:0010506|GO:0030155|GO:0097193|GO:0008630|GO:0006298|GO:0045936|GO:0038093|GO:0033673|GO:0042326|GO:0042770|GO:0001933|GO:0071900|GO:0008022|GO:0043068|GO:0019901|GO:2001020|GO:0002768|GO:0006914|GO:0043065|GO:0071901|GO:0080135|GO:0006469|GO:0010942|GO:0010563|GO:0005524|GO:0002429|GO:0051348,373.8092228,5.128678837,-62,0.002415459,56,0.333333333,0.080055963,ENSG00000097007,ENSP00000376971,25,ABL1,-4.087614382,H__sapiens__2_-Hs:711366,result,2.223175966,NM_007313,NP_009297,0.016779215,FALSE,H__sapiens__2_-Hs:711366,4778,JTK7,P00519
1337,a,GO:0070035|GO:0004386|GO:0031965|GO:0032508|GO:0000075|GO:0000077|GO:0006302|GO:0032392|GO:0042623|GO:0016887|GO:0008094|GO:0008026|GO:0004003|GO:0031570|GO:0071103|GO:0003678|GO:0005635,366.4628092,4.181306154,-64,0.002398082,63,0.333333333,0.082217505,ENSG00000136492,ENSP00000464654,83990,BRIP1,-3.763943872,H__sapiens__2_-Hs:716626,result,2.210300429,NM_032043,NP_114432,0.023192093,FALSE,H__sapiens__2_-Hs:716626,4198,FANCJ,Q9BX63
1351,a,,33.22326052,1.504707831,-93,0.002217295,36,0.333333333,0.058765942,ENSG00000121211,ENSP00000427559,84057,MND1,-4.113275096,H__sapiens__2_-Hs:714461,result,2.064377682,NM_032117,NP_115493,0.016354125,FALSE,H__sapiens__2_-Hs:714461,658,GAJ,Q9BWT6
1356,a,GO:0043240,77.98948547,2.161477641,-83,0.002283105,43,0.333333333,0.065241982,ENSG00000112039,ENSP00000229769,2178,FANCE,-3.373348968,H__sapiens__2_-Hs:713303,result,2.120171674,NM_021922,NP_068741,0.03427466,FALSE,H__sapiens__2_-Hs:713303,1322,FAE,Q9HB96
1381,a,GO:0016887,137.861782,3.40984053,-73,0.00234192,46,0.333333333,0.080154786,ENSG00000156802,ENSP00000429617,29028,ATAD2,-4.821344525,H__sapiens__2_-Hs:719406,result,2.167381974,NM_014109,NP_054828,0.008055948,FALSE,H__sapiens__2_-Hs:719406,1964,PRO2000,Q6PL18
1391,a,GO:1901652|GO:0071375|GO:0043434|GO:0006913|GO:0032868|GO:0030295|GO:0007050|GO:0004674|GO:0019887|GO:0008047|GO:0032869|GO:0051169|GO:1901653|GO:0019207|GO:0019209|GO:0008286|GO:0032147|GO:0045786|GO:0006611|GO:0051168,52.98772,4.52007438,-101,0.002192982,22,0.333333333,0.027201574,ENSG00000266173,ENSP00000464547,92335,STRADA,-5.052419389,H__sapiens__2_-Hs:766417,result,2.042918455,NM_153335,NP_699166,0.006393846,FALSE,H__sapiens__2_-Hs:766417,492,STRAD,STRAA_HUMAN
1394,a,,98.65352094,3.666945801,-91,0.002257336,34,0.333333333,0.047216212,ENSG00000080546,ENSP00000393762,27244,SESN1,-5.141581625,H__sapiens__2_-Hs:710785,result,2.098712446,NM_014454,NP_055269,0.005848432,FALSE,H__sapiens__2_-Hs:710785,1136,SEST1,SESN1_HUMAN
1418,a,,384.8090837,5.424239224,-71,0.002364066,50,0.333333333,0.065982386,ENSG00000177519,ENSP00000314946,56475,RPRM,-5.332483668,H__sapiens__2_-Hs:723787,result,2.184549356,NM_019845,NP_062819,0.004832054,FALSE,H__sapiens__2_-Hs:723787,4780,REPRIMO,RPRM_HUMAN
1419,a,GO:0070201|GO:0000790|GO:0006383|GO:0006359|GO:0044212|GO:0000785|GO:2001233|GO:0001655|GO:0016049|GO:0090003|GO:0001067|GO:0030521|GO:2001236|GO:0008013|GO:0000228|GO:0006367|GO:0001085|GO:0030518|GO:0003682|GO:2001234|GO:0006352|GO:0000981|GO:0003006|GO:0030522|GO:2001237|GO:0051091|GO:0048732|GO:0000975|GO:0044454|GO:0090150|GO:0097191|GO:0051129|GO:0090002|GO:0051259,1077.669644,3.345688359,-49,0.002493766,94,0.5,0.091057792,ENSG00000169083,ENSP00000425199,367,AR,-0.339872814,H__sapiens__2_-Hs:721933,query,2.278969957,NM_001011645,NP_001011645,0.711860856,FALSE,H__sapiens__2_-Hs:721933,11240,SMAX1,P10275
1423,a,GO:0006978|GO:0071214|GO:0072331|GO:0010165|GO:0051402|GO:1901991|GO:0005667|GO:0008630|GO:0031098|GO:0070302|GO:0045936|GO:0031570|GO:0010948|GO:0010332|GO:0003682|GO:0030330|GO:0044774|GO:0019901|GO:0000077|GO:0046328|GO:1901987|GO:0007254|GO:0000975|GO:1902532|GO:0043405|GO:1901988|GO:0070997|GO:0044212|GO:0097193|GO:0034644|GO:0044783|GO:1901214|GO:0000785|GO:0007346|GO:0000075|GO:0043524|GO:0051403|GO:0009314|GO:0043523|GO:0032872|GO:0003690|GO:0009416|GO:0031571|GO:0006298|GO:0001067|GO:0072332|GO:0009411|GO:0042772|GO:1901990|GO:0033673|GO:0042326|GO:0042770|GO:0042771|GO:0000082|GO:0097285|GO:0071478|GO:0001933|GO:2000045|GO:0071900|GO:0071482|GO:1901215|GO:0071901|GO:0080135|GO:0007093|GO:0006469|GO:0043566|GO:0010563|GO:2000134|GO:0002039|GO:0003684|GO:0044773|GO:0051348|GO:0044819|GO:0010212,110.0641153,4.484517228,-98,0.002222222,30,0.333333333,0.037007742,ENSG00000078900,ENSP00000475143,7161,TP73,-3.953866186,H__sapiens__2_-Hs:710732,result,2.068669528,NM_005427,NP_005418,0.019180403,FALSE,H__sapiens__2_-Hs:710732,1198,P73,P73_HUMAN
1426,a,GO:0019787|GO:0004842|GO:0000209|GO:0016881|GO:0070936|GO:0070979|GO:0016879,11.61241077,7.057410073,-148,0.001876173,7,0.333333333,0.00746728,ENSG00000078967,ENSP00000442350,51619,UBE2D4,-4.868456088,H__sapiens__2_-Hs:710734,result,1.712446352,NM_015983,NP_057067,0.007685221,FALSE,H__sapiens__2_-Hs:710734,108,HBUCE1,UB2D4_HUMAN
1430,a,,20.53787221,5.062043157,-124,0.00210084,13,0.333333333,0.018296529,ENSG00000120471,ENSP00000473353,63970,TP53AIP1,-5.258932447,H__sapiens__2_-Hs:714372,result,1.957081545,NM_022112,NP_071395,0.005200854,FALSE,H__sapiens__2_-Hs:714372,206,p53AIP1,TPIP1_HUMAN
1432,a,,92.83484545,5.233086987,-91,0.002257336,28,0.333333333,0.041850987,ENSG00000149212,ENSP00000441927,143686,SESN3,-5.279478016,H__sapiens__2_-Hs:718546,result,2.098712446,NM_144665,NP_653266,0.00509509,FALSE,H__sapiens__2_-Hs:718546,1046,SEST3,SESN3_HUMAN
1449,a,GO:0060389|GO:0002576|GO:0060205|GO:0001503|GO:0051402|GO:0002520|GO:0016049|GO:0004674|GO:0033993|GO:0031098|GO:0046982|GO:0010720|GO:0051272|GO:0001818|GO:0071634|GO:0097529|GO:0002719|GO:0014066|GO:1901654|GO:2000736|GO:0022604|GO:0030308|GO:0048732|GO:0031983|GO:0014070|GO:0040017|GO:0048863|GO:0043525|GO:0005057|GO:0040008|GO:1901216|GO:0031093|GO:0010631|GO:1901214|GO:0051223|GO:0030307|GO:0045926|GO:0007178|GO:0051403|GO:0032872|GO:0031091|GO:0030335|GO:0051169|GO:0051222|GO:0030278|GO:0048514|GO:0060485|GO:0045785|GO:0001558|GO:0003006|GO:0050673|GO:0005160|GO:0045787|GO:0080135|GO:0071560|GO:0048864|GO:0071559|GO:0032874|GO:0048545|GO:2000147|GO:0005126|GO:0030168|GO:0042493|GO:0070302|GO:1902593|GO:0010770|GO:0051241|GO:0030097|GO:0034774|GO:0071604|GO:0010717|GO:0007184|GO:0043068|GO:0010634|GO:0001837|GO:0030141|GO:0001666|GO:0050678|GO:0006606|GO:0007050|GO:0048534|GO:0017038|GO:0044744|GO:0048762|GO:0002701|GO:0045786|GO:0010718|GO:0002683|GO:0070997|GO:0070201|GO:0007179|GO:0001568|GO:0030155|GO:0050680|GO:0070482|GO:0002440|GO:0043523|GO:0061082|GO:0014065|GO:0051346|GO:0016311|GO:0097285|GO:0043410|GO:0022612|GO:0006913|GO:0048015|GO:0033002|GO:0001525|GO:0010769|GO:0043065|GO:0034504|GO:0051170|GO:0097191|GO:0048017|GO:0010942|GO:0070304|GO:0045927|GO:0032147|GO:0036293,210.5911171,4.591506084,-77,0.002325581,44,0.333333333,0.052412375,ENSG00000092969,ENSP00000355897,7042,TGFB2,-5.431812317,H__sapiens__2_-Hs:711282,result,2.154506438,NM_003238,NP_003229,0.004375159,FALSE,H__sapiens__2_-Hs:711282,2362,,TGFB2_HUMAN
1475,a,GO:0016887|GO:0006260|GO:0008094|GO:0006261|GO:0042623|GO:0003684,208.0509483,4.497538824,-71,0.002358491,47,0.333333333,0.073646388,ENSG00000051341,ENSP00000264233,10721,POLQ,-5.503315887,H__sapiens__2_-Hs:709974,result,2.180257511,NM_199420,NP_955452,0.004073243,FALSE,H__sapiens__2_-Hs:709974,2588,,O75417
